timestamp,Open,High,Low,Close,Volume,upper_band,lower_band,position,returns,buy_price,sell_price,cumulative
2018-02-04,9524000.0,10158000.0,8765000.0,8900000.0,18781.02389914,20143000.0,7830000.0,0,0.0,,,1.0
2018-02-05,8900000.0,9250000.0,7715000.0,7832000.0,20709.59917348,19219000.0,7830000.0,0,0.0,,,1.0
2018-02-06,7831000.0,8698000.0,6620000.0,8642000.0,44456.45172294,17208000.0,7715000.0,0,0.0,,,1.0
2018-02-07,8646000.0,9199000.0,7990000.0,8387000.0,33928.15634331,17208000.0,6620000.0,0,0.0,,,1.0
2018-02-08,8410000.0,9690000.0,8410000.0,9480000.0,38113.82546535,17208000.0,6620000.0,0,0.0,,,1.0
2018-02-09,9479000.0,9934000.0,9041000.0,9929000.0,29459.15309411,17208000.0,6620000.0,0,0.0,,,1.0
2018-02-10,9929000.0,10656000.0,9475000.0,9959000.0,33057.11964565,16943000.0,6620000.0,0,0.0,,,1.0
2018-02-11,9958000.0,10045000.0,9021000.0,9320000.0,17672.61615308,14910000.0,6620000.0,0,0.0,,,1.0
2018-02-12,9319000.0,10195000.0,9305000.0,10140000.0,14756.72285892,14044000.0,6620000.0,0,0.0,,,1.0
2018-02-13,10149000.0,10220000.0,9630000.0,9906000.0,13735.57073936,13900000.0,6620000.0,0,0.0,,,1.0
2018-02-14,9906000.0,10510000.0,9896000.0,10473000.0,17264.67105928,13900000.0,6620000.0,0,0.0,,,1.0
2018-02-15,10473000.0,11459000.0,10355000.0,11357000.0,26678.52011813,13570000.0,6620000.0,0,0.0,,,1.0
2018-02-16,11357000.0,11800000.0,11151000.0,11462000.0,20284.75192278,13570000.0,6620000.0,0,0.0,,,1.0
2018-02-17,11452000.0,12318000.0,11400000.0,12300000.0,34046.21887429,13570000.0,6620000.0,0,0.0,,,1.0
2018-02-18,12300000.0,12755000.0,11522000.0,11966000.0,44163.19851131,13489000.0,6620000.0,0,0.0,,,1.0
2018-02-19,11966000.0,12663000.0,11862000.0,12649000.0,22700.15187526,12957000.0,6620000.0,0,0.0,,,1.0
2018-02-20,12649000.0,14149000.0,12645000.0,13548000.0,41015.58477391,12755000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-21,13542000.0,13650000.0,12411000.0,12815000.0,37637.76832665,14149000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-22,12823000.0,13031000.0,11660000.0,11763000.0,37219.85617238,14149000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-23,11761000.0,12170000.0,11271000.0,12065000.0,31053.11554548,14149000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-24,12065000.0,12359000.0,11281000.0,11553000.0,21762.37417394,14149000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-25,11553000.0,11613000.0,10805000.0,11230000.0,16499.63847015,14149000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-26,11230000.0,11884000.0,10828000.0,11773000.0,24307.10812212,14149000.0,6620000.0,1,0.0,12755000.0,,1.0
2018-02-27,11778000.0,12165000.0,11463000.0,11951000.0,20616.46007981,14149000.0,7990000.0,1,0.0,12755000.0,,1.0
2018-02-28,11957000.0,12405000.0,11777000.0,11860000.0,21114.42802459,14149000.0,8410000.0,1,0.0,12755000.0,,1.0
2018-03-01,11865000.0,12250000.0,11603000.0,12214000.0,20882.28518046,14149000.0,9021000.0,1,0.0,12755000.0,,1.0
2018-03-02,12214000.0,12581000.0,12123000.0,12465000.0,23945.11755659,14149000.0,9021000.0,1,0.0,12755000.0,,1.0
2018-03-03,12465000.0,12831000.0,12347000.0,12831000.0,18163.17519084,14149000.0,9021000.0,1,0.0,12755000.0,,1.0
2018-03-04,12831000.0,12840000.0,12255000.0,12592000.0,16125.74325513,14149000.0,9305000.0,1,0.0,12755000.0,,1.0
2018-03-05,12592000.0,12899000.0,12451000.0,12746000.0,13919.50036247,14149000.0,9630000.0,1,0.0,12755000.0,,1.0
2018-03-06,12745000.0,12746000.0,11900000.0,12023000.0,15007.19978396,14149000.0,9896000.0,1,0.0,12755000.0,,1.0
2018-03-07,12023000.0,12221000.0,10900000.0,11200000.0,29131.72046073,14149000.0,10355000.0,1,0.0,12755000.0,,1.0
2018-03-08,11200000.0,11347000.0,10473000.0,10517000.0,21348.23284178,14149000.0,10805000.0,0,-0.15488122304978436,,10805000.0,0.8451187769502156
2018-03-09,10519000.0,10644000.0,9306000.0,10418000.0,36119.23291786,14149000.0,10473000.0,0,0.0,,,0.8451187769502156
2018-03-10,10418000.0,10537000.0,9802000.0,9863000.0,16901.3779678,14149000.0,9306000.0,0,0.0,,,0.8451187769502156
2018-03-11,9863000.0,10636000.0,9552000.0,10520000.0,22131.28254155,14149000.0,9306000.0,0,0.0,,,0.8451187769502156
2018-03-12,10519000.0,10879000.0,9895000.0,10213000.0,23224.57971188,14149000.0,9306000.0,0,0.0,,,0.8451187769502156
2018-03-13,10213000.0,10355000.0,9900000.0,10168000.0,16134.0145346,13650000.0,9306000.0,0,0.0,,,0.8451187769502156
2018-03-14,10167000.0,10265000.0,9000000.0,9153000.0,19491.85046288,13031000.0,9306000.0,0,0.0,,,0.8451187769502156
2018-03-15,9141000.0,9300000.0,8438000.0,9115000.0,28078.89544603,12899000.0,9000000.0,0,0.0,,,0.8451187769502156
2018-03-16,9115000.0,9310000.0,8763000.0,9095000.0,14610.88215893,12899000.0,8438000.0,0,0.0,,,0.8451187769502156
2018-03-17,9095000.0,9150000.0,8521000.0,8667000.0,9640.05582315,12899000.0,8438000.0,0,0.0,,,0.8451187769502156
2018-03-18,8667000.0,9080000.0,8056000.0,9018000.0,20951.81009811,12899000.0,8438000.0,0,0.0,,,0.8451187769502156
2018-03-19,9018000.0,9755000.0,8870000.0,9718000.0,26470.16482589,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-20,9718000.0,9996000.0,9160000.0,9829000.0,20520.44702784,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-21,9826000.0,10165000.0,9738000.0,9919000.0,16611.83303474,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-22,9919000.0,10050000.0,9505000.0,9783000.0,12988.83698289,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-23,9779000.0,9850000.0,9253000.0,9847000.0,15006.67818287,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-24,9847000.0,10000000.0,9550000.0,9580000.0,16804.4057451,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-25,9580000.0,9649000.0,9408000.0,9477000.0,11031.07579798,12899000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-26,9480000.0,9570000.0,8801000.0,9052000.0,13942.96366853,12746000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-27,9054000.0,9141000.0,8520000.0,8651000.0,14209.6371507,12221000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-28,8651000.0,8886000.0,8560000.0,8730000.0,9953.7299998,11347000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-29,8730000.0,8766000.0,7780000.0,7915000.0,18276.83128802,10879000.0,8056000.0,0,0.0,,,0.8451187769502156
2018-03-30,7911000.0,8090000.0,7431000.0,7602000.0,21297.75214749,10879000.0,7780000.0,0,0.0,,,0.8451187769502156
2018-03-31,7602000.0,7934000.0,7540000.0,7697000.0,13024.44541947,10879000.0,7431000.0,0,0.0,,,0.8451187769502156
2018-04-01,7688000.0,7774000.0,7087000.0,7482000.0,16446.53644957,10879000.0,7431000.0,0,0.0,,,0.8451187769502156
2018-04-02,7486000.0,7851000.0,7390000.0,7710000.0,15765.52176574,10355000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-03,7713000.0,8175000.0,7643000.0,8092000.0,21006.76635312,10265000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-04,8091000.0,8120000.0,7403000.0,7492000.0,16809.36722484,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-05,7492000.0,7834000.0,7188000.0,7408000.0,32381.00201758,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-06,7408000.0,7488000.0,7125000.0,7280000.0,9428.54399951,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-07,7277000.0,7673000.0,7232000.0,7533000.0,12182.3813802,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-08,7533000.0,7657000.0,7480000.0,7622000.0,11679.05867346,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-09,7621000.0,7752000.0,7290000.0,7450000.0,16765.03922053,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-10,7449000.0,7468000.0,7263000.0,7428000.0,12263.5228475,10165000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-11,7428000.0,7483000.0,7351000.0,7429000.0,13067.55564243,10050000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-12,7432000.0,8280000.0,7200000.0,8121000.0,40389.83330536,10000000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-13,8125000.0,8625000.0,7925000.0,8375000.0,29730.02055218,10000000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-14,8375000.0,8575000.0,8120000.0,8350000.0,18691.42301782,9649000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-15,8349000.0,8710000.0,8250000.0,8663000.0,15472.99524881,9570000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-16,8665000.0,8840000.0,8449000.0,8663000.0,17194.39323556,9141000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-17,8663000.0,8704000.0,8360000.0,8450000.0,24694.92021697,8886000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-18,8450000.0,8679000.0,8445000.0,8652000.0,20637.8768936,8840000.0,7087000.0,0,0.0,,,0.8451187769502156
2018-04-19,8652000.0,8999000.0,8601000.0,8994000.0,28767.85905612,8840000.0,7087000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-20,8994000.0,9666000.0,8710000.0,9552000.0,25528.47959504,8999000.0,7087000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-21,9552000.0,9845000.0,9285000.0,9735000.0,18553.75599688,9666000.0,7087000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-22,9735000.0,9757000.0,9500000.0,9602000.0,12583.32708627,9845000.0,7125000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-23,9602000.0,9771000.0,9530000.0,9760000.0,12885.92089887,9845000.0,7125000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-24,9758000.0,10670000.0,9730000.0,10505000.0,23344.4840328,9845000.0,7125000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-25,10505000.0,10755000.0,9723000.0,9829000.0,25689.72597052,10670000.0,7125000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-26,9829000.0,10508000.0,9510000.0,10130000.0,22295.30584657,10755000.0,7125000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-27,10130000.0,10200000.0,9778000.0,9819000.0,17528.43197899,10755000.0,7200000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-28,9821000.0,10118000.0,9750000.0,10043000.0,12164.64763884,10755000.0,7200000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-29,10043000.0,10256000.0,9894000.0,10187000.0,14834.01522815,10755000.0,7200000.0,1,0.0,8840000.0,,0.8451187769502156
2018-04-30,10187000.0,10292000.0,9934000.0,10138000.0,14851.10015753,10755000.0,7200000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-01,10135000.0,10144000.0,9740000.0,9896000.0,15399.91370228,10755000.0,7200000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-02,9896000.0,10078000.0,9811000.0,10032000.0,11828.98111498,10755000.0,7200000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-03,10032000.0,10785000.0,10010000.0,10683000.0,20391.11856627,10755000.0,7925000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-04,10670000.0,10901000.0,10500000.0,10645000.0,12582.44048262,10785000.0,8120000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-05,10645000.0,10907000.0,10621000.0,10820000.0,9581.87522246,10901000.0,8250000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-06,10820000.0,10963000.0,10500000.0,10684000.0,8806.00591903,10907000.0,8360000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-07,10684000.0,10721000.0,10264000.0,10422000.0,8143.48490464,10963000.0,8360000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-08,10439000.0,10499000.0,10130000.0,10233000.0,7651.23404175,10963000.0,8445000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-09,10230000.0,10433000.0,9917000.0,10405000.0,9955.39479461,10963000.0,8601000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-10,10405000.0,10474000.0,9895000.0,9976000.0,9077.78269458,10963000.0,8710000.0,1,0.0,8840000.0,,0.8451187769502156
2018-05-11,9976000.0,9985000.0,8788000.0,9256000.0,20997.66993227,10963000.0,9285000.0,0,0.048339366515837145,,9285000.0,0.8859712832586282
2018-05-12,9257000.0,9644000.0,9014000.0,9481000.0,10980.18990988,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-13,9480000.0,9851000.0,9360000.0,9803000.0,8513.44899868,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-14,9804000.0,9935000.0,9400000.0,9797000.0,12813.13382791,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-15,9802000.0,9879000.0,9458000.0,9500000.0,8325.82703617,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-16,9500000.0,9542000.0,9015000.0,9297000.0,12218.79341156,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-17,9297000.0,9390000.0,9020000.0,9090000.0,6921.98679007,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-18,9072000.0,9186000.0,8881000.0,9165000.0,5904.08097087,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-19,9165000.0,9299000.0,9068000.0,9112000.0,6285.06750236,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-20,9112000.0,9398000.0,9051000.0,9370000.0,4901.03255016,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-21,9370000.0,9439000.0,9279000.0,9345000.0,4741.95012493,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-22,9345000.0,9356000.0,8931000.0,8940000.0,4999.60324703,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-23,8940000.0,9020000.0,8433000.0,8483000.0,8085.0532098,10963000.0,8788000.0,0,0.0,,,0.8859712832586282
2018-05-24,8483000.0,8767000.0,8185000.0,8415000.0,8771.34270455,10963000.0,8433000.0,0,0.0,,,0.8859712832586282
2018-05-25,8415000.0,8480000.0,8180000.0,8317000.0,4317.19540355,10963000.0,8185000.0,0,0.0,,,0.8859712832586282
2018-05-26,8317000.0,8420000.0,8122000.0,8162000.0,3099.59149706,10963000.0,8180000.0,0,0.0,,,0.8859712832586282
2018-05-27,8162000.0,8216000.0,8040000.0,8182000.0,2635.09988761,10721000.0,8122000.0,0,0.0,,,0.8859712832586282
2018-05-28,8182000.0,8261000.0,7858000.0,7903000.0,5922.32658056,10499000.0,8040000.0,0,0.0,,,0.8859712832586282
2018-05-29,7903000.0,8360000.0,7813000.0,8299000.0,6682.61704253,10474000.0,7858000.0,0,0.0,,,0.8859712832586282
2018-05-30,8300000.0,8436000.0,8100000.0,8207000.0,6755.11057646,10474000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-05-31,8198000.0,8375000.0,8110000.0,8282000.0,4978.12880286,9985000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-01,8278000.0,8370000.0,8139000.0,8282000.0,3751.37371919,9935000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-02,8282000.0,8425000.0,8211000.0,8339000.0,3557.44198334,9935000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-03,8338000.0,8443000.0,8297000.0,8419000.0,3755.93937776,9935000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-04,8419000.0,8477000.0,8206000.0,8248000.0,3615.54200858,9879000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-05,8241000.0,8400000.0,8130000.0,8360000.0,3715.39795807,9542000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-06,8359000.0,8400000.0,8208000.0,8359000.0,3334.03058018,9439000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-07,8358000.0,8490000.0,8330000.0,8375000.0,3432.43923415,9439000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-08,8375000.0,8385000.0,8268000.0,8341000.0,2685.93901923,9439000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-09,8341000.0,8370000.0,8205000.0,8233000.0,1658.39383848,9439000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-10,8233000.0,8247000.0,7425000.0,7576000.0,7445.15112262,9439000.0,7813000.0,0,0.0,,,0.8859712832586282
2018-06-11,7576000.0,7662000.0,7362000.0,7635000.0,4309.230986,9356000.0,7425000.0,0,0.0,,,0.8859712832586282
2018-06-12,7635000.0,7685000.0,7270000.0,7350000.0,5044.24648135,9020000.0,7362000.0,0,0.0,,,0.8859712832586282
2018-06-13,7350000.0,7390000.0,6951000.0,7040000.0,4943.24050185,8767000.0,7270000.0,0,0.0,,,0.8859712832586282
2018-06-14,7039000.0,7380000.0,6977000.0,7355000.0,6511.9470463,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-15,7363000.0,7399000.0,7151000.0,7180000.0,3302.08916025,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-16,7180000.0,7336000.0,7116000.0,7277000.0,2031.22860933,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-17,7275000.0,7329000.0,7206000.0,7218000.0,1502.42292843,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-18,7231000.0,7550000.0,7135000.0,7461000.0,3050.85296824,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-19,7461000.0,7649000.0,7370000.0,7553000.0,3830.01250877,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-20,7553000.0,7594000.0,7110000.0,7538000.0,5808.17313215,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-21,7538000.0,7580000.0,7445000.0,7511000.0,3078.51433366,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-22,7511000.0,7537000.0,6870000.0,6962000.0,6852.56894387,8490000.0,6951000.0,0,0.0,,,0.8859712832586282
2018-06-23,6965000.0,7100000.0,6845000.0,7030000.0,3078.68993934,8490000.0,6870000.0,0,0.0,,,0.8859712832586282
2018-06-24,7030000.0,7144000.0,6622000.0,6992000.0,5399.26649924,8490000.0,6845000.0,0,0.0,,,0.8859712832586282
2018-06-25,6985000.0,7129000.0,6861000.0,7036000.0,4418.75854986,8490000.0,6622000.0,0,0.0,,,0.8859712832586282
2018-06-26,7034000.0,7070000.0,6861000.0,6900000.0,3141.53841943,8490000.0,6622000.0,0,0.0,,,0.8859712832586282
2018-06-27,6894000.0,6970000.0,6830000.0,6925000.0,3051.01947771,8490000.0,6622000.0,0,0.0,,,0.8859712832586282
2018-06-28,6925000.0,6965000.0,6649000.0,6682000.0,2655.94861923,8385000.0,6622000.0,0,0.0,,,0.8859712832586282
2018-06-29,6671000.0,7078000.0,6590000.0,6958000.0,3607.75854253,8370000.0,6622000.0,0,0.0,,,0.8859712832586282
2018-06-30,6958000.0,7290000.0,6950000.0,7164000.0,5213.79828927,8247000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-01,7164000.0,7212000.0,7002000.0,7109000.0,3151.10448153,7685000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-02,7109000.0,7358000.0,7024000.0,7297000.0,5925.85399143,7685000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-03,7289000.0,7399000.0,7231000.0,7298000.0,5239.81753579,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-04,7298000.0,7500000.0,7104000.0,7329000.0,4984.70182867,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-05,7329000.0,7445000.0,7270000.0,7377000.0,4272.33855027,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-06,7377000.0,7488000.0,7282000.0,7480000.0,5355.98766532,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-07,7480000.0,7638000.0,7361000.0,7550000.0,2077.59204362,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-08,7564000.0,7585000.0,7450000.0,7516000.0,2801.16193621,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-09,7515000.0,7623000.0,7451000.0,7474000.0,3713.61975808,7649000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-10,7474000.0,7518000.0,7127000.0,7140000.0,5199.60476183,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-11,7141000.0,7269000.0,7110000.0,7226000.0,3913.795349,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-12,7227000.0,7230000.0,6941000.0,7090000.0,3724.82852502,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-13,7094000.0,7165000.0,6973000.0,7054000.0,3729.95994294,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-14,7054000.0,7160000.0,7036000.0,7109000.0,1978.79800196,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-15,7109000.0,7226000.0,7088000.0,7178000.0,2385.70929754,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-16,7179000.0,7468000.0,7140000.0,7454000.0,6215.79333942,7638000.0,6590000.0,0,0.0,,,0.8859712832586282
2018-07-17,7454000.0,8140000.0,7419000.0,8080000.0,8866.81669526,7638000.0,6590000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-18,8080000.0,8450000.0,8071000.0,8302000.0,9226.44969555,8140000.0,6590000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-19,8292000.0,8512000.0,8157000.0,8443000.0,6091.92994513,8450000.0,6590000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-20,8443000.0,8671000.0,8300000.0,8351000.0,7480.68995162,8512000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-21,8351000.0,8387000.0,8185000.0,8367000.0,3409.02111567,8671000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-22,8367000.0,8530000.0,8270000.0,8349000.0,3853.45997189,8671000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-23,8347000.0,8844000.0,8275000.0,8752000.0,9851.82951569,8671000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-24,8752000.0,9525000.0,8701000.0,9452000.0,16483.79995859,8844000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-25,9458000.0,9578000.0,9054000.0,9158000.0,11238.21728445,9525000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-26,9158000.0,9299000.0,8815000.0,8950000.0,7716.0562582,9578000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-27,8950000.0,9259000.0,8780000.0,9122000.0,10051.36343373,9578000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-28,9138000.0,9229000.0,9064000.0,9225000.0,3917.2811502,9578000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-29,9229000.0,9310000.0,9153000.0,9238000.0,4119.53145198,9578000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
2018-07-30,9238000.0,9280000.0,8955000.0,9270000.0,5498.91600049,9578000.0,6941000.0,1,0.0,7638000.0,,0.8859712832586282
